audio,phonemes,ipa
arctic_l2/HQTV/wav/arctic_b0075.wav,text = "sil" text = "IH1" text = "N" D text = "AE1" text = "T" text = "K" text = "EY1" Z text = "sp" text = "HH" text = "IY1" Z text = "K" text = "UH1" text = "D" text = "N" text = "AA1" text = "T" text = "M" text = "IH1" text = "S" D text = "AH0" text = "M" text = "sp" text = "IH1" text = "F" text = "HH" text = "IY1" text = "Y" text = "UW1" text = "Z" sil text = "K" OW text = "SH" text = "AH0" text = "N" text = "sp",% % % d % % % % z % % % z % % % % % % % % % d % % % % % % % % % % ? % oʊ % % % %
arctic_l2/ERMS/wav/arctic_a0107.wav,text = "sil" text = "IH1" V text = "Y" text = "UW1" text = "OW1" text = "N" text = "L" text = "IY0" text = "K" text = "UH1" text = "D" text = "sp" text = "N" text = "OW1" text = "sp" text = "HH" text = "AW1" text = "AY1" text = "TH" text = "AE1" sil text = "K" text = "Y" text = "UW1" text = "sp",% % v % % % % % % % % % % % % % % % % % % ? % % % %
arctic_l2/SVBI/wav/arctic_a0178.wav,text = "sil" text = "EH1" text = "V" R* text = "IY0" text = "B" text = "OW1" W text = "N" text = "IH0" text = "N" text = "HH" R* text = "EY1" CH sil text = "B" AO D* text = "IY0" text = "S" text = "IY1" text = "M" text = "D" text = "B" text = "R" text = "OW1" text = "K" text = "AH0" text = "N" ER0* text = "D" text = "IH1" text = "S" text = "L" text = "OW0" text = "K" text = "EY0" T* text = "IH0" text = "D" text = "sp",% % % % % % % w % % % % % % tʃ ? % ɔ % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/RRBI/wav/arctic_a0041.wav,text = "sil" text = "M" text = "IY1" text = "N" text = "W" text = "AY2" text = "L" text = "sil" text = "AY1" text = "L" text = "G"  AO text = "AW1" text = "T" text = "UW1" text = "B" text = "R" text = "IY1"  T text = "AH0" text = "S" text = "P" text = "EH1" text = "L" text = "sil",% % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/ERMS/wav/arctic_a0041.wav,text = "sil" text = "M" text = "IY1" text = "N" text = "W" text = "AY2" text = "L" text = "sp" text = "AY1" text = "L" text = "G" text = "OW1" text = "AW1" text = "T" AE Z text = "sp" text = "B" text = "R" text = "IY1" D text = "sp" text = "AH0" text = "S" text = "P" text = "EH1" text = "L",% % % % % % % % % % % % % % æ z % % % % d % % % % % %
arctic_l2/SKA/wav/arctic_a0018.wav,text = "sil" text = "DH" text = "EH1" text = "R" text = "W" text = "AO1" text = "Z" text = "sp" text = "AH0" text = "CH"  EH text = "N" text = "JH"  AX text = "N" text = "AW1" text = "sp",% % % % % % % % % % % % % % % % %
arctic_l2/EBVS/wav/arctic_b0042.wav,text = "T" text = "EH1" text = "N" text = "M" text = "IH1" text = "N" text = "AH0" text = "T" text = "S" HH* AA1 text = "D" text = "N" text = "AA1" text = "T" text = "IH0" text = "L" text = "AE1" text = "P" text = "S" text = "T" text = "S" IY1 text = "N" text = "S" text = "sp" text = "HH" text = "IY1" HH* AA1 T text = "sp" text = "D" text = "R" text = "AA1" text = "P" IH0 text = "T" text = "sp" text = "DH" EH0 text = "HH" AA1 text = "NG" text = "K" text = "ER0" text = "CH" text = "IY0" text = "F",% % % % % % % % % % ɑ % % % % % % % % % % % i % % % % % % ɑ t % % % % % ɪ % % % ɛ % ɑ % % % % % %
arctic_l2/ASI/wav/arctic_b0396.wav,text = "sil" text = "DH" text = "AH1" text = "P" R* text = "EY1" text = "N" text = "F" text = "R" text = "AH1" text = "M" text = "M" text = "AY1" text = "HH" UH text = "T" text = "N" text = "IY1" text = "W" text = "AH1" text = "Z" text = "AE1" text = "G" text = "AH0" text = "N" text = "AY0" text = "Z" text = "IH0" text = "NG" text = "sp",% % % % % % % % % % % % % % ʊ % % % % % % % % % % % % % % %
arctic_l2/TNI/wav/arctic_a0214.wav,text = "sil" text = "B" text = "IH0" text = "S" text = "AY1" text = "D" S text = "sil" text = "HH" text = "IY1" text = "W" text = "AH0" text = "Z" B text = "EY1" err V text = "AH1" text = "N" G text = "EY1" text = "S" text = "AH1" text = "V" D text = "AH0" text = "B" text = "AE1" text = "K" text = "OW2" B err text = "HH" text = "EH1" text = "D" text = "sil",% % % % % % s % % % % % % b % % v % % ɡ % % % % d % % % % % b % % % % %
arctic_l2/HKK/wav/arctic_b0503.wav,text = "sil" text = "DH" text = "AH0" text = "sp" text = "S" text = "EH1" text = "N" text = "T" text = "S" text = "AH1" text = "V" text = "S" text = "T" text = "R" text = "EY1" text = "N" text = "JH" text = "V" text = "EH2" text = "JH" text = "AH0" text = "T" text = "EY1" text = "SH" text = "AH0" text = "N" text = "sp" text = "B" text = "L" text = "UW1" text = "AO1" text = "F" text = "DH" text = "AH0" text = "T" text = "R" text = "AA1"  F text = "IH0" text = "K" text = "L" text = "AE1" text = "N" text = "D"  S text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/RRBI/wav/arctic_a0039.wav,text = "sil" text = "DH" text = "AH0" text = "SH" text = "IH1" text = "P" text = "SH" text = "UH1" text = "D" text = "B" text = "IY1" text = "sil" text = "IH1" text = "N" text = "W" text = "IH0" text = "TH" text = "IH1" text = "N" text = "AH0"  V text = "IY1" text = "K" text = "AO1" text = "R" text = "T" text = "EH1" text = "N" text = "D" text = "EY1" text = "Z" text = "sil",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/NCC/wav/arctic_a0109.wav,text = "sil" text = "D" text = "UW1" text = "Y" text = "UW1" text = "N" text = "OW1" D text = "AE1" text = "T" text = "Y" text = "UW1" text = "AA1" sil text = "SH" text = "EY1" text = "K" text = "IH0" text = "NG" text = "M" text = "AY1" text = "K" text = "AA1" text = "N" text = "F" text = "AH0" text = "D" text = "AH0" text = "N" text = "S" text = "IH1" text = "N" text = "Y" text = "UW1",% % % % % % % d % % % % % ? % % % % % % % % % % % % % % % % % % % %
arctic_l2/TXHC/wav/arctic_a0036.wav,text = "sil" text = "SH" text = "IY1" text = "T" text = "ER1" text = "N" text = "D" AH0 IY1 NG text = "sp" text = "AE1" text = "T" AH0 D text = "AH1" text = "HH" text = "OW0" text = "T" AE W text = "sp",% % % % % % % ʌ i ŋ % % % ʌ d % % % % æ w %
arctic_l2/ERMS/wav/arctic_a0019.wav,text = "sil" text = "AY1" text = "F" AO text = "L" text = "OW0" err text = "sp" D text = "AH1" text = "L" text = "AY1" text = "N" text = "AH1" text = "V" D text = "AH0" text = "P" text = "R" text = "AH0" text = "P" text = "OW1" S sil text = "sp" text = "R" text = "EY1" sil text = "R" text = "OW2" text = "D" text = "sp" text = "L" text = "UH1" text = "K" text = "IH0" text = "NG" text = "F" text = "ER0" text = "CH" text = "AE1" text = "N" text = "S" text = "AH0" S text = "sp",% % % ɔ % % % % d % % % % % % d % % % % % % s ? % % % ? % % % % % % % % % % % % % % % % s %
arctic_l2/NCC/wav/arctic_a0519.wav,text = "sil" text = "S" text = "AH1" text = "CH" text = "AE1" NG text = "AE1" text = "K" text = "T" text = "sp" text = "W" text = "AO1" S text = "sp" IY1 NG text = "D" text = "ER0" text = "EH1" text = "K" text = "T" text = "sp" W text = "AY0" text = "AH0" text = "L" text = "EY1" text = "SH" text = "AH0" text = "N" text = "AH1" text = "V" D text = "AH0" text = "L" text = "AO1" sil text = "sp" text = "AH1" text = "V" text = "sp" D text = "AH0" text = "L" text = "AE1" text = "N" text = "D" text = "sp",% % % % % ŋ % % % % % % s % i ŋ % % % % % % w % % % % % % % % % d % % % ? % % % % d % % % % % %
arctic_l2/HKK/wav/arctic_a0058.wav,text = "AY1" text = "sil" text = "K" text = "EY1" text = "M" text = "F" text = "R" text = "ER0" text = "IH2" text = "N" text = "F" text = "ER0" text = "M" text = "EY1" text = "SH" text = "AH0" text = "N" text = "M" text = "AO1" text = "R" text = "AW1" text = "T" text = "AH0" text = "V" text = "K" text = "Y" text = "UH2" text = "R" text = "IY0" text = "AA1" text = "S" text = "AH0" text = "T" text = "IY0" text = "sil" text = "DH" text = "AE1" text = "N" text = "sil" text = "EH1" text = "N" text = "IY0" text = "TH" IY text = "NG" text = "EH1" R text = "S",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % i % % ɹ %
arctic_l2/BWC/wav/arctic_b0074.wav,text = "Y" text = "EH1"  sil text = "B" text = "IH0" text = "HH"  AA text = "N"  sil  D text = "EH1" text = "M" text = "sp"  D text = "EH1"  L text = "W" text = "AH1"  S text = "AH0" text = "N" text = "AH1" text = "DH" text = "ER0" text = "AE1" text = "N"  sil text = "M" text = "AO1"  sil  S text = "P" text = "AW1" text = "ER0" text = "F" text = "AH0" text = "L" text = "M" text = "OW1" text = "T" text = "IH0"  sil,% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/HKK/wav/arctic_a0108.wav,text = "sil" text = "HH" text = "IY1" text = "W" text = "EY1" text = "D" text = "IH0" text = "D" text = "IH1" text = "N" text = "T" text = "UW0" text = "DH" text = "IY0" text = "EH1" text = "JH" text = "AH0" text = "V" text = "DH" text = "AH1" text = "W" text = "AO1" text = "T" text = "ER0" text = "AE1" text = "N"  sil text = "B" text = "IH0" text = "G" text = "AE1" text = "N" text = "S" text = "K" text = "R" text = "AH1" text = "B" text = "IH0" text = "NG"  sil text = "IH0" text = "M" text = "S" text = "EH1" text = "L" text = "F",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/HKK/wav/arctic_a0041.wav,text = "M" text = "IY1" text = "N" text = "W" text = "AY2" text = "L" text = "sil" text = "AY1" text = "L" text = "G" text = "OW1" text = "AW1" text = "T" text = "T" text = "AH0" text = "B" text = "R" text = "IY1" text = "DH" text = "AH0" text = "S" text = "P" text = "EH1" text = "L",% % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/TNI/wav/arctic_b0118.wav,text = "sil" text = "W" text = "IY1" text = "S" text = "AO1" text = "Y" text = "UH1" sil text = "L" text = "AY1" text = "T" text = "sil" text = "AH0" text = "N" text = "D" T text = "AO1" text = "T" text = "sil" text = "Y" text = "UW1" text = "W" text = "UH1" text = "D" text = "AH0" text = "N" text = "T" text = "M" text = "AY1" text = "N" text = "D" text = "AH0" G text = "AO1" text = "L" text = "sil",% % % % % % % ? % % % % % % % t % % % % % % % % % % % % % % % % ɡ % % %
arctic_l2/HQTV/wav/arctic_a0076.wav,text = "sil" D text = "AH1" text = "G" text = "R" text = "EY1" text = "AY1" text = "Z" text = "F" AO1 N text = "T" AH0 sil text = "sp" D text = "AH0" text = "F" L* AO1 text = "SH" text = "sp" text = "D" text = "IY1" text = "P" text = "AH0" text = "N" AH0 text = "sp",% d % % % % % % % ɔ n % ʌ ? % d % % % ɔ % % % % % % % ʌ %
arctic_l2/HJK/wav/arctic_a0168.wav,text = "sil" text = "L" text = "OW1" text = "B" text = "UH1" text = "SH" text = "HH" text = "W" text = "IH1" text = "P" text = "T" text = "HH" text = "IH1" text = "M" text = "IH1" text = "N" text = "DH" text = "AH0" text = "F" text = "EY1" text = "S" text = "AE1" text = "N" text = "D" text = "L" text = "EH1" text = "F" text = "T" text = "N" text = "OW1" text = "S" text = "T" text = "IH1" text = "NG" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/NJS/wav/arctic_a0027.wav,text = "sil" text = "T" text = "UW1" text = "M" text = "AY1" text = "S" text = "AH0"  R text = "P" text = "R" text = "AY1" text = "Z" text = "sp" text = "HH" text = "IY1" text = "B" text = "IH0" text = "G" text = "AE1" text = "N" text = "T" text = "UW1" text = "SH"  AO text = "AE1" text = "K" text = "SH" text = "AH0" text = "L" text = "IH0" text = "N" text = "TH" text = "UW1" text = "Z" text = "IY0" text = "AE2" text = "Z" text = "AH0" text = "M" text = "sp" text = "IH1" text = "N" text = "M" text = "AY1" text = "F" text = "EY1" text = "V" text = "ER0" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/TLV/wav/arctic_a0092.wav,text = "HH" text = "IY1" text = "W" text = "EH1" text = "N" text = "T" text = "D" text = "AW1" sil text = "sp" IY1 text = "N" text = "M" text = "IH1" text = "D" sil T* text = "R" text = "IY2" text = "M" text = "sp" SH text = "ER1" text = "CH" text = "IH0" text = "NG" text = "sp" D text = "AH1" S text = "AE1" text = "D" text = "OW2" S text = "sp" text = "AH1" text = "V" text = "sp" text = "B" text = "OW1" text = "TH" text = "sp" text = "SH" text = "AO1" text = "R" text = "Z" text = "sp",% % % % % % % % ? % i % % % % ? % % % % % ʃ % % % % % d % s % % % s % % % % % % % % % % % % %
arctic_l2/SKA/wav/arctic_b0432.wav,text = "sil" text = "HH" text = "IY1" text = "IH1" text = "Z" text = "AH0" text = "K" text = "AE1" text = "N" text = "AH0" text = "D" text = "IH0" text = "T" text = "sp"  R*  EH text = "Z" text = "IH0" text = "NG"  G text = "F" text = "R" text = "AH1" text = "M"  Z text = "AH1" text = "S" text = "ER1" text = "F" text = "K" text = "L"  AA text = "S" text = "sp" text = "T"  UH  AX  AA  R* text = "sp" text = "K" text = "L"  AA text = "S" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/ZHAA/wav/arctic_a0036.wav,text = "sil" text = "SH" text = "IY1" text = "T" text = "ER1" text = "N" text = "D" text = "IH1" text = "N" text = "AE1" text = "T" text = "DH" text = "AH0" text = "HH" AO text = "T" text = "EH1" text = "L",% % % % % % % % % % % % % % ɔ % % %
arctic_l2/TNI/wav/arctic_b0073.wav,text = "sil" V text = "IH1" D D text = "IY1" text = "Z" text = "AA1" sil text = "G" text = "Y" text = "AH0" text = "M" text = "AH0" text = "N" text = "T" text = "S" text = "HH" text = "IY1" G text = "AH0" text = "N" text = "V" text = "IH1" text = "N" text = "S" text = "T" text = "HH" text = "IH0" text = "M" text = "S" text = "EH1" err text = "F" text = "sil" D text = "AE1" text = "T" text = "HH" text = "IY1" text = "SH" text = "UH1" text = "D" text = "G" text = "OW1" text = "sil" text = "AO1" text = "N" text = "sil" text = "AH0" text = "L" text = "OW1" text = "N" text = "sil",% v % d d % % % ? % % % % % % % % % % ɡ % % % % % % % % % % % % % % % d % % % % % % % % % % % % % % % % % %
arctic_l2/NJS/wav/arctic_b0269.wav,text = "sil" text = "HH" text = "W" text = "AY1" text = "N" text = "AA1" text = "T" text = "L" text = "AY1" text = "K" text = "EH1" text = "N" text = "IY0" text = "R" text = "EY1" sil text = "R" text = "OW2" sil EH0 text = "S" text = "T" text = "EY1" text = "SH" text = "AH0" text = "N" text = "ER0" text = "F" text = "EH1" text = "R" text = "IY0" text = "D" EH1 text = "P" AO0 T text = "sp",% % % % % % % % % % % % % % % ? % % ? ɛ % % % % % % % % % % % % ɛ % ɔ t %
arctic_l2/HJK/wav/arctic_a0542.wav,text = "sil" text = "W" text = "IH0" text = "DH" text = "AW1" text = "T" text = "AH0" text = "D" text = "AW1" text = "T" text = "S" text = "AH1" text = "M" text = "AH0" text = "V" D text = "EH1" text = "M" text = "HH" text = "AE1" B text = "D" text = "IH1" text = "N" text = "ER0" text = "EH0" text = "N" text = "G" text = "EY1" SH text = "M" text = "AH0" text = "N" text = "T" text = "S",% % % % % % % % % % % % % % % d % % % % b % % % % % % % % ʃ % % % % %
arctic_l2/HJK/wav/arctic_a0233.wav,text = "sil" text = "AY1" text = "N" text = "EH1" text = "V" text = "ER0" text = "AH0" text = "L" text = "AW1" text = "W" text = "AH1" text = "T" text = "K" text = "AE1" text = "N" text = "T" text = "sp" text = "B" text = "IY1" text = "CH" text = "EY1" text = "N" text = "JH" text = "D" text = "T" text = "UW1" text = "AH0" text = "N" text = "OY1" text = "M" text = "IY1" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/SVBI/wav/arctic_a0022.wav,text = "sil" text = "HH" text = "AA1" text = "R" text = "D" text = "L" text = "IY0" text = "W" ER* text = "AA1" text = "R" text = "P" text = "L" text = "AE1" text = "N" S text = "M" text = "EY1" text = "D" B text = "AH1" text = "B" text = "L" text = "IH0" text = "K" text = "sp" text = "B" text = "IH0" text = "F" text = "AO1" text = "R" W* text = "IY1" text = "W" text = "ER0" text = "M" text = "EH1" T* text = "B" text = "AY1" B text = "AW1" text = "ER0" text = "F" text = "AH0" L* text = "AA2" text = "P" text = "AH0" text = "Z" text = "IH1" text = "SH" text = "AH0" text = "N",% % % % % % % % % % % % % % % s % % % b % % % % % % % % % % % % % % % % % % % % b % % % % % % % % % % % % %
arctic_l2/TNI/wav/arctic_a0191.wav,text = "sil" text = "F" text = "AO1" text = "R" text = "AH0" text = "sil" D text = "AY1" text = "M" text = "sil" D text = "IY0" text = "IH0" text = "K" text = "S" text = "AY1" text = "T" text = "IH0" text = "NG" T text = "R" text = "IH1" text = "L" text = "sil" text = "AH1" text = "V" text = "HH" text = "IH0" text = "Z" text = "AH0" text = "D" text = "V" text = "EH1" text = "N" text = "CH" text = "ER0" text = "W" text = "AA1" text = "Z" text = "G" text = "AO1" text = "N" text = "sil",% % % % % % d % % % d % % % % % % % % t % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/ASI/wav/arctic_a0071.wav,text = "W" text = "AH1" T* text = "W" text = "AH1" text = "Z" D text = "AH1" text = "AA1" text = "B" JH* text = "EH0" text = "K" text = "T" AO text = "V" text = "Y" text = "UH1" text = "R" text = "L" text = "IH1" T* text = "AH0" L* text = "S" text = "EH0" text = "N" text = "S" text = "EY1" text = "SH" text = "AH0" text = "N" text = "sp",% % % % % % d % % % % % % % ɔ % % % % % % % % % % % % % % % % % %
arctic_l2/SVBI/wav/arctic_a0054.wav,text = "sil" D text = "EH1" R* text = "W" text = "AH0" S text = "N" text = "AH1" T text = "IH0" text = "NG" text = "AO1" text = "N" D text = "AH1" R* text = "AA1" text = "K" text = "sp",% d % % % % s % % t % % % % d % % % % %
arctic_l2/EBVS/wav/arctic_b0279.wav,text = "HH" text = "IY1" text = "G" text = "EY1" F text = "W" text = "AH1" text = "N" text = "L" text = "AE1" text = "S" text = "S" AH0 M text = "AA1" text = "R" text = "L" text = "sp" AA1 NG sil EH0 HH text = "L" IY1 text = "D" text = "F" text = "R" AO1 text = "M" text = "sp" B text = "Y" text = "UW1" text = "AH0" text = "M" AO1 text = "NG" D text = "AH0" text = "T" text = "R" text = "IY1" S text = "sp",% % % % f % % % % % % % ʌ m % % % % ɑ ŋ ? ɛ h % i % % % ɔ % % b % % % % ɔ % d % % % % s %
arctic_l2/ASI/wav/arctic_a0092.wav,text = "sil" text = "HH" text = "IY1" text = "W" text = "EH1" text = "N"  sil text = "D" text = "AW1" text = "N" text = "IH1" text = "N" text = "M" text = "IH1" text = "D" text = "S" text = "T" text = "R" text = "IY2" text = "M" text = "S"  AX text = "CH" text = "IH0" text = "NG" text = "DH" text = "AH0" text = "SH" text = "AE1" text = "D"  UH text = "Z" text = "AH1" text = "V" text = "B"  AO  err text = "SH" text = "AO1" text = "R"  S text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/HQTV/wav/arctic_a0364.wav,text = "sil" text = "W" text = "IY1" text = "HH" text = "AE1" sil text = "P" text = "L" text = "EH1" text = "N" text = "T" IH T text = "AH1" text = "V" text = "sp" text = "K" text = "AE1" text = "P" IY text = "T" text = "AH0" sil text = "AA0" AO W text = "S" text = "EH1" sil text = "V" IH text = "Z" EH text = "N" text = "D" text = "Y" text = "EH1" text = "T" text = "sp" text = "W" text = "IY1" text = "W" AH text = "N" sil text = "M" text = "AO1" AH T text = "sp",% % % % % ? % % % % % ɪ t % % % % % % i % % ? % ɔ w % % ? % ɪ % ɛ % % % % % % % % % ʌ % ? % % ʌ t %
arctic_l2/LXC/wav/arctic_a0076.wav,L text = "AH0" text = "sp" text = "G" text = "R" text = "EY1" text = "AY1" S text = "F" AO1 sil text = "T" AH0 text = "D" text = "sp" D text = "AH0" text = "sp" text = "F" text = "L" text = "AH1" text = "SH" text = "sp" text = "D" text = "IY1" text = "P" text = "AH0" text = "N" text = "D" text = "sp",l % % % % % % s % ɔ ? % ʌ % % d % % % % % % % % % % % % % %
arctic_l2/ABA/wav/arctic_a0078.wav,text = "sil" text = "DH" text = "EH1" text = "N" text = "sp" text = "AH0" text = "N" text = "D" text = "sp" text = "AE1" text = "T" text = "sp" text = "S" text = "AH1" text = "P" text = "ER0" text = "sp" text = "HH" text = "IY1" text = "T" R* OY text = "D" text = "T" text = "UW1" text = "F" text = "AE1" TH text = "AH0" text = "M" text = "HH" err text = "sp",% % % % % % % % % % % % % % % % % % % % % ɔɪ % % % % % θ % % % % %
arctic_l2/EBVS/wav/arctic_a0081.wav,text = "sil" text = "HH" text = "W" text = "AH1" text = "T" IY1 text = "F" text = "SH" text = "IY1" text = "sp" text = "D" IY1 text = "D" text = "N" text = "AA1" text = "T" text = "K" text = "AH1" text = "M" text = "T" text = "AH0" text = "DH" text = "AH0" text = "R" text = "AA1" text = "K" text = "sp",% % % % % i % % % % % i % % % % % % % % % % % % % % %
arctic_l2/YDCK/wav/arctic_a0375.wav,text = "sil" D text = "AH0" text = "B" text = "UH1" text = "CH" text = "ER0" S text = "AE1" text = "N" text = "D" text = "M" IH1 text = "T" text = "K" text = "AH1" text = "T" text = "ER0" S text = "sp" text = "R" text = "IH0" text = "F" text = "Y" text = "UW1" S T text = "T" text = "AH0" text = "HH" text = "AE1" text = "N" text = "D" text = "AH0" text = "L" text = "M" text = "IY1" text = "T" text = "D" AE1 text = "S" text = "T" text = "IH0" text = "N" text = "D" text = "F" text = "AO1" text = "R" text = "AH1" text = "N" text = "F" text = "EH1" text = "R" text = "R" text = "EH1" text = "S" text = "T" text = "R" text = "AA2" text = "N" text = "T" text = "S" text = "sp",% d % % % % % s % % % % ɪ % % % % % s % % % % % % s t % % % % % % % % % % % % æ % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/LXC/wav/arctic_a0027.wav,text = "sil" text = "T" text = "UW1" text = "M" text = "AY1" text = "S" text = "AH0" text = "P" text = "R" text = "AY1" S text = "HH" text = "IY1" text = "B" text = "IY0" text = "G" text = "AE1" text = "N" text = "T" text = "UW1" text = "SH" text = "OW1" text = "AE1" text = "K" text = "CH" text = "AH0" text = "W" text = "AH0" sil text = "sp" text = "IH0" text = "N" S text = "UW1" S text = "IY0" text = "AE2" S text = "AH0" text = "M" text = "IH0" NG text = "M" text = "AY1" text = "sp" text = "F" text = "EY1" W AH0 text = "sp",% % % % % % % % % % s % % % % % % % % % % % % % % % % % ? % % % s % s % % s % % % ŋ % % % % % w ʌ %
arctic_l2/TXHC/wav/arctic_a0039.wav,text = "sil" D text = "AH0" text = "SH" text = "IH1" text = "P" text = "SH" text = "UH1" text = "D" AH0 text = "B" text = "IY1" text = "sp" text = "IH1" text = "N" text = "W" IY1 D IY1 NG text = "AH0" text = "W" text = "IY1" text = "K" text = "AO1" text = "R" text = "T" text = "EH1" text = "N" text = "D" text = "EY1" S,% d % % % % % % % ʌ % % % % % % i d i ŋ % % % % % % % % % % % s
arctic_l2/TLV/wav/arctic_a0086.wav,text = "sil" text = "D" text = "EH1" text = "TH" text = "HH" text = "AE1" text = "D" text = "K" AA text = "M" text = "W" text = "IH1" T text = "T" text = "EH1" text = "R" text = "AH0" text = "B" OW* sil text = "S" text = "AH1" text = "D" text = "AH0" text = "N" text = "N" text = "AH0" T text = "sp",% % % % % % % % ɑ % % % t % % % % % % ? % % % % % % % t %
arctic_l2/ASI/wav/arctic_a0097.wav,text = "sil"  D text = "EH1" text = "N" text = "Y" text = "UW1" text = "K" text = "AH0" text = "N"  AX text = "EY1" text = "N"  ZH text = "Y"  AX text = "S" text = "EH1" text = "L" text = "F" text = "K" text = "AH1" text = "M" text = "F" text = "ER0"  D  EH1 text = "B" text = "L" text = "IY0" text = "sp" text = "AH0" text = "M" text = "AH1" text = "NG" text = "DH" text = "IY1"  S text = "sp" text = "R"  AO text = "B" text = "Z" text = "IH1" text = "N" text = "DH" text = "AH0" text = "B" text = "OW1" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/YBAA/wav/arctic_b0503.wav,text = "sil" text = "DH" text = "AH1" text = "S" text = "EH1" text = "N" text = "T" text = "S" text = "sp" OW1 text = "V" text = "S" text = "T" text = "R" text = "EY1" text = "N" CH text = "sp" text = "V" IH2 text = "JH" text = "AH0" text = "T" text = "EY1" text = "SH" text = "AH0" text = "N" text = "sp" P text = "L" text = "UW1" text = "AO1" text = "F" text = "DH" text = "AH0" text = "T" text = "R" text = "AA1" B text = "IH0" text = "K" text = "L" text = "AE1" text = "N" text = "D" text = "sp",% % % % % % % % % oʊ % % % % % % tʃ % % ɪ % % % % % % % % p % % % % % % % % % b % % % % % % %
arctic_l2/EBVS/wav/arctic_a0085.wav,text = "sil" text = "AH0" text = "T" text = "R" text = "IH1" err L IY0 AH0 AO1 F text = "F" text = "R" text = "EH1" text = "SH" text = "B" text = "L" UW1 text = "D" text = "sp" text = "R" AA1 NG text = "sp" text = "OW1" text = "V" text = "ER0" err IY1 S text = "F" text = "EY1" text = "S" text = "sp",% % % % % % l i ʌ ɔ f % % % % % % u % % % ɑ ŋ % % % % % i s % % % %
arctic_l2/MBMPS/wav/arctic_a0130.wav,text = "sil" text = "SH" text = "IY1" text = "W" text = "AH1" S text = "HH" IY S text = "sp" text = "N" text = "AW1" text = "sp" text = "F" text = "ER0" text = "EH1" text = "V" text = "ER0" text = "sp",% % % % % s % i s % % % % % % % % % %
arctic_l2/SVBI/wav/arctic_a0131.wav,text = "sil" text = "P"  sil text = "AA1" text = "V" text = "AH0"  R text = "AH0" text = "N" text = "S" text = "HH" text = "AE1"  sil text = "D" text = "IH0" text = "L" text = "IH1" text = "V" text = "ER0" text = "D" text = "HH" text = "IH1" text = "M" text = "TH" text = "R" text = "UW1" text = "DH" text = "AH0" text = "M"  EH text = "L" text = "S" text = "T" text = "R" text = "AH0" text = "M" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % %
arctic_l2/MBMPS/wav/arctic_a0060.wav,text = "sil" text = "EH1" text = "N" text = "IY0" text = "W" text = "EY2" text = "sp" text = "N" text = "OW1" text = "W" text = "AH1" text = "N" text = "S" OW1 HH* text = "ER0" text = "L" text = "AY1" text = "K" text = "DH" text = "AE1" text = "T" text = "sp",% % % % % % % % % % % % % oʊ % % % % % % % % %
arctic_l2/NCC/wav/arctic_a0121.wav,text = "sil" D text = "EY1" text = "sp" text = "EY1" text = "T" text = "D" text = "IH1" text = "N" text = "ER0" text = "AE1" text = "T" D text = "AH0" text = "F" text = "IH1" text = "F" sil text = "AE1" text = "N" text = "D" AH0 text = "R" text = "EH1" text = "S" text = "T" text = "IH0" text = "D" text = "F" text = "AO1" text = "R" D AH0 text = "T" text = "UW1" text = "AW1" text = "ER0" S text = "sp",% d % % % % % % % % % % d % % % % ? % % % ʌ % % % % % % % % % d ʌ % % % % s %
arctic_l2/TXHC/wav/arctic_a0101.wav,text = "Y" text = "UW1" text = "Y" text = "UW1" text = "W" text = "UH1"  sil text = "N" text = "AA1" text = "T" text = "K" text = "IY1" text = "P" text = "DH" text = "AH0" text = "T" text = "R" text = "UW1" text = "TH" text = "F" text = "R" text = "AH1" text = "M" text = "M" text = "IY1" text = "sp",% % % % % % % % % % % % % % % % % % % % % % % % % %
